year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3380,341,58,4,22998,6733,3022,7533,90,5620
2023,8,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31,7,1,0,178,0,0,125,0,53
2023,8,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",98,18,1,0,1287,262,188,295,0,542
2023,8,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",124,12,2,0,531,175,115,124,0,117
2023,8,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",192,26,7,0,1298,310,0,276,0,712
2023,8,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional",70,10,2,1,370,97,15,106,0,152
2023,8,YX,Republic Airline,MIA,"Miami, FL: Miami International",40,4,0,0,226,198,0,4,0,24
2023,8,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",148,23,0,0,978,435,0,497,0,46
2023,8,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",62,6,2,0,273,145,0,57,0,71
2023,8,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60,8,1,0,290,186,0,98,0,6
2023,8,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",17,1,0,0,21,0,0,0,0,21
2023,8,YX,Republic Airline,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",146,16,1,0,915,390,40,255,0,230
2023,8,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",48,12,2,0,346,112,28,115,0,91
2023,8,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",65,7,0,0,462,7,129,203,0,123
2023,8,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",83,11,2,0,616,119,15,220,0,262
2023,8,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",808,82,8,1,7683,1325,1699,1349,24,3286
2023,8,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",426,46,8,1,2122,478,0,697,0,947
2023,8,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",31,1,0,0,37,0,0,0,0,37
2023,8,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",528,48,5,1,2848,1090,178,387,0,1193
2023,8,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",823,86,14,0,7857,3078,47,1147,0,3585
2023,8,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",8,0,0,0,0,0,0,0,0,0
2023,8,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",90,5,1,0,1027,65,0,32,0,930
2023,8,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",218,20,3,0,836,299,0,236,0,301
2023,8,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",431,45,10,1,2845,606,90,609,9,1531
2023,8,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",265,39,4,0,2217,893,26,517,0,781
2023,8,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",27,2,0,0,131,15,0,0,0,116
2023,8,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",65,9,0,0,336,46,0,222,0,68
2023,8,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",47,9,1,0,399,134,0,141,0,124
2023,8,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",474,59,7,3,2619,654,207,607,0,1151
2023,8,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",112,10,1,0,596,334,0,123,0,139
2023,8,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",65,7,1,0,433,52,0,27,0,354
2023,8,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",33,8,3,0,491,0,23,53,0,415
2023,8,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",60,6,1,0,360,28,0,60,0,272
2023,8,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",131,19,0,0,601,171,0,353,0,77
2023,8,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",32,2,1,0,33,0,0,23,0,10
2023,8,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",56,6,1,1,345,153,0,26,0,166
